time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-13.0397787476,9.61682409626,21.0740517071,0.462671529288,0.707887452734,0.0,-11.1165539487,6.31187342679,1.36118614031,0.081885625043,0.175605275283,0.0,466.26260919799483,466.76602654523396,466.8610686197966,468.61261258987196
4.14,-13.7160733139,9.99848102093,21.1462909589,0.468167022911,0.722164184492,0.0,-11.42684645,6.4090360264,1.04522859741,0.0722397924579,0.195624137905,0.0,451.0420513944967,452.68821983895623,450.99088921901597,450.2155976221878
4.199999999999998,-14.4112688751,10.3858823208,21.1994931339,0.473255559578,0.735032695911,0.0,-11.746522221,6.50328135893,0.72659238469,0.0614509029204,0.182710872028,0.0,455.38870814677296,454.38886922307137,455.3301993982687,454.4692899582112
4.259999999999997,-15.1262584416,10.7790081982,21.2338248169,0.476975737603,0.747121492175,0.0,-12.0865384658,6.5996839286,0.416086320714,0.057923382636,0.169822935474,0.0,464.2936225965782,463.3101955819457,463.54569915302073,463.2706866393032
4.319999999999996,-15.8592246163,11.1764665334,21.2468546616,0.483788548133,0.757897071902,0.0,-12.3462853809,6.64816808483,0.0173975958383,0.076771183602,0.177094507702,0.0,425.9927199365766,426.64425485753253,424.81508246885795,426.4322845918271
4.379999999999995,-16.610675362,11.5780316094,21.2383645483,0.489191291708,0.774231212303,0.0,-12.7018416388,6.73584645755,-0.302614302669,0.0854204572321,0.202093611863,0.0,467.51437954730716,469.4905047942401,467.61772252514,468.29607016174157
4.439999999999993,-17.3797540726,11.9828042402,21.2069471014,0.494952003887,0.787878106117,0.0,-12.9348105895,6.75571972938,-0.745375932614,0.0930346315863,0.187327760691,0.0,414.1693392202177,412.90912516471127,411.8386720866644,412.5190641737222
4.499999999999992,-18.1649519724,12.3895348873,21.1505523106,0.500677083052,0.803695284454,0.0,-13.2384989162,6.80065709316,-1.13608596681,0.0875211060908,0.209594375595,0.0,443.0213150041821,444.88639335759035,443.66903181618864,443.2228809741432
4.559999999999991,-18.9664863933,12.7978194192,21.0687928984,0.506518406778,0.816409159048,0.0,-13.4799604219,6.80784820068,-1.59005866491,0.0948204315685,0.212638984326,0.0,414.1492403918161,414.46432200192993,415.54554186162,416.1926549947491
4.6199999999999894,-19.7854949427,13.2076319393,20.9619575884,0.513130578275,0.831658198872,0.0,-13.8199942312,6.85099447763,-1.97315096841,0.104212019109,0.228767450129,0.0,456.7881422962806,458.11866097262407,456.56770001940407,457.32471006156385
4.679999999999988,-20.624201953,13.6194340273,20.8312281494,0.522759855192,0.845819283039,0.0,-14.1365971613,6.87430984808,-2.38631391072,0.08284638152,0.234890365753,0.0,448.37430526402966,448.9241660084207,449.134711245044,447.4055669483211
4.739999999999987,-21.4846353668,14.0335781881,20.6774728996,0.537622443544,0.862733695441,0.0,-14.5429680856,6.92857435959,-2.74194783939,0.116119803812,0.215250765812,0.0,487.11386911817596,485.68921299910915,484.3355222661505,486.83955951105895
4.799999999999986,-22.3651972047,14.448860231,20.4988922165,0.547352295368,0.876471046833,0.0,-14.8090594295,6.9127822707,-3.21204157296,0.096671871559,0.224055281061,0.0,432.34718245790793,433.1372682306403,434.30858971797164,432.68434737535154
